Customer ID,Recency,Frequency,Monetary,future_spend_3m
16221,185,8,1686.02,549.49
16222,227,2,1345.22,0.0
16223,284,2,1102.3500000000001,0.0
16224,50,4,1187.12,429.42
16225,59,14,2724.73,142.68
16226,112,5,672.1700000000001,0.0
16227,134,3,1027.22,0.0
16228,294,3,890.8100000000001,0.0
16229,122,5,2215.46,652.4
16230,99,2,542.03,0.0
16231,288,4,1078.22,0.0
16232,52,6,2447.13,265.84
16233,239,8,1755.53,210.18
16234,385,3,333.18,0.0
16235,96,7,1851.69,202.01999999999998
16237,346,1,136.65,0.0
16238,332,1,63.66,0.0
16239,99,5,1425.9,66.3
16241,5,13,3507.58,821.73
16242,74,10,4717.78,2756.62
16244,121,2,2579.38,0.0
16245,31,2,769.7,643.96
16246,369,2,827.25,0.0
16247,79,1,114.56,0.0
16249,22,4,1440.77,359.3
16250,170,3,791.38,0.0
16251,421,1,128.31,0.0
16252,292,1,295.09000000000003,0.0
16253,164,6,5326.69,1983.46
16254,287,3,985.14,0.0
16255,5,14,4469.68,437.12
16256,176,3,1629.37,0.0
16257,86,1,46.95,0.0
16258,36,14,10480.07,1462.45
16259,319,3,361.94,0.0
16261,22,4,731.0,328.45
16262,287,1,755.15,0.0
16263,332,1,351.01,0.0
16264,347,2,837.53,0.0
16265,20,10,5550.19,1384.98
16266,25,13,1657.18,100.77
16267,500,1,186.66,0.0
16269,347,1,717.57,0.0
16270,262,1,1141.24,0.0
16271,35,8,2926.81,536.21
16272,26,1,411.7,0.0
16273,557,2,336.03999999999996,0.0
16274,282,1,715.9,0.0
16275,106,3,2151.11,0.0
16276,86,3,2629.3900000000003,0.0
16277,643,1,188.69,0.0
16278,9,3,1117.84,0.0
16279,86,7,4554.58,1150.5
16280,634,1,238.05,0.0
16281,333,2,1361.96,2062.06
16282,249,3,1307.58,0.0
16283,30,6,3419.36,984.46
16284,302,1,205.8,823.97
16285,555,1,176.9,0.0
16286,386,2,328.95,0.0
16287,79,5,1006.98,0.0
16288,379,1,129.85,0.0
16289,371,1,136.31,0.0
16290,374,4,2069.3,0.0
16291,591,1,117.72,0.0
16292,31,5,1253.76,0.0
16293,1,11,3863.29,794.6600000000001
16294,386,1,126.05000000000001,0.0
16296,535,4,1313.67,0.0
16297,178,1,301.9,0.0
16298,96,5,601.8,483.90000000000003
16299,386,1,193.65,0.0
16300,339,3,1392.43,0.0
16301,646,1,107.33,0.0
16302,36,1,233.22,0.0
16303,25,6,6603.97,1324.3
16304,604,1,381.66,0.0
16305,48,1,361.21999999999997,0.0
16306,123,7,1192.82,0.0
16307,338,3,1194.92,0.0
16308,17,6,4160.0,960.0
16309,15,2,706.57,0.0
16310,323,2,460.08,0.0
16312,341,1,171.15,0.0
16314,299,3,1491.4,0.0
16315,240,2,402.71,0.0
16316,66,12,5018.81,726.1
16317,29,5,2192.51,0.0
16319,127,1,404.40000000000003,0.0
16320,81,6,5628.99,0.0
16321,214,5,454.55,150.0
16323,105,2,353.66,0.0
16324,37,3,428.68,0.0
16325,64,11,3419.28,178.22
16326,6,18,3254.0,1572.99
16327,108,14,9356.76,1374.58
16328,472,1,310.83,0.0
16329,337,4,1703.07,0.0
16330,21,6,431.38,202.95
16331,341,6,2037.7,0.0
16332,39,7,1076.48,933.93
16333,8,18,15619.6,11007.2
16334,401,1,277.48,0.0
16335,461,7,2774.0,0.0
16336,330,4,3517.69,0.0
16338,66,1,214.79999999999998,0.0
16339,193,1,109.95,0.0
16340,16,3,1526.06,0.0
16341,110,4,2676.57,1174.22
16342,17,3,283.71,38.7
16343,316,1,316.59,370.47999999999996
16344,67,4,842.42,0.0
16345,392,1,623.33,575.41
16346,294,1,224.51,0.0
16347,297,9,2621.76,887.65
16348,37,5,1103.91,694.31
16349,200,1,53.5,0.0
16350,243,6,1514.1200000000001,739.77
16351,242,13,3330.0299999999997,0.0
16353,1,29,6791.56,3207.9
16354,289,3,733.71,395.8
16355,284,1,416.35,0.0
16356,107,6,415.87,0.0
16357,71,3,467.44,400.93
16358,93,2,1354.3000000000002,1565.3500000000001
16359,4,14,2358.06,339.69
16362,0,4,592.22,354.72
16364,46,1,347.55,359.49
16365,32,13,2629.34,677.8599999999999
16366,491,3,1220.83,327.3
16367,272,2,728.82,633.58
16368,345,1,142.78,497.43
16369,106,5,1465.6,1199.21
16370,26,3,953.11,367.45
16371,358,1,157.2,0.0
16372,318,3,960.68,367.93
16373,291,2,309.49,0.0
16374,171,4,1454.72,316.73
16375,379,2,104.0,0.0
16377,176,2,1308.48,0.0
16378,156,3,362.95,0.0
16381,305,2,258.7,0.0
16382,317,2,353.1,0.0
16383,177,6,2615.94,358.90000000000003
16384,173,3,1183.55,175.4
16385,67,4,749.57,281.04
16386,163,2,846.49,256.1
16387,232,5,918.55,0.0
16388,563,1,186.05,0.0
16389,114,2,670.17,711.9
16390,446,3,467.5,0.0
16391,310,4,1103.61,0.0
16392,179,3,763.05,0.0
16393,3,19,4280.72,1280.94
16394,80,3,933.1,622.24
16395,77,12,3018.2,519.65
16396,385,1,137.8,0.0
16397,537,1,127.88,0.0
16398,63,2,1705.8,0.0
16399,144,2,411.66,230.16
16400,4,9,3159.44,0.0
16401,41,18,5206.25,1642.8999999999999
16402,174,2,511.4,0.0
16403,221,1,177.5,0.0
16405,211,2,167.25,0.0
16406,360,2,389.61,163.07
16407,19,12,2224.34,597.31
16408,500,1,231.93,0.0
16409,59,10,4719.43,989.61
16410,643,1,130.32,0.0
16411,278,3,827.04,83.15
16412,303,4,495.4,151.83
16413,285,1,266.78000000000003,262.2
16414,189,4,484.26,75.45
16415,493,2,509.09000000000003,210.35
16416,299,6,1921.48,1051.4
16417,402,1,35.7,0.0
16418,2,4,795.03,306.90999999999997
16419,22,8,1487.42,0.0
16420,305,1,75.0,0.0
16421,285,3,526.27,0.0
16422,9,97,58084.770000000004,5566.7
16424,100,2,443.06,0.0
16425,211,1,302.7,0.0
16426,2,4,689.83,1218.42
16427,172,2,241.06,0.0
16428,323,3,660.28,0.0
16429,15,1,284.55,0.0
16430,290,6,817.09,300.85
16431,122,3,642.81,0.0
16433,318,1,200.26,184.26
16434,5,9,2125.83,615.91
16435,421,3,1011.5699999999999,0.0
16436,577,3,329.34,0.0
16437,290,2,301.25,0.0
16439,631,1,310.70000000000005,0.0
16440,124,2,488.76,3368.21
16441,200,4,864.23,170.2
16442,137,4,719.71,179.76
16443,430,1,162.24,0.0
16444,4,16,3543.31,113.27
16445,296,3,372.22,230.51
16446,115,1,2.9,168469.6
16447,45,3,775.14,0.0
16448,107,2,367.87,0.0
16449,107,2,707.69,0.0
16450,59,3,1505.73,0.0
16451,470,2,746.1800000000001,266.97
16452,540,2,332.17,0.0
16453,440,2,251.71,0.0
16454,516,2,24.05,6.9
16455,4,10,3866.57,517.8
16456,8,13,6862.91,0.0
16457,127,1,208.36,0.0
16458,15,23,4384.1,1331.24
16459,639,1,71.78999999999999,0.0
16461,87,3,1615.22,0.0
16462,95,2,68.0,68.0
16463,113,1,319.37,1103.03
16464,51,1,385.0,929.68
16465,330,2,746.24,0.0
16466,12,13,3237.31,601.28
16467,418,7,2869.16,0.0
16468,379,2,712.62,74.9
16469,155,3,455.36,373.55
16470,25,10,2235.34,223.26
16471,184,4,1189.98,0.0
16472,343,2,789.6,0.0
16473,74,4,470.83,0.0
16474,54,1,355.57,1515.93
16475,53,3,459.3,85.0
16476,341,1,350.35,0.0
16477,41,10,3824.82,495.2
16481,591,1,453.38,0.0
16483,101,1,139.35,0.0
16484,83,2,404.3,0.0
16485,341,4,1931.03,363.65
16486,447,1,134.36,0.0
16487,486,2,209.4,0.0
16488,24,2,354.57,144.23000000000002
16489,289,2,303.7,0.0
16490,345,1,205.41000000000003,0.0
16491,322,1,801.66,731.5
16492,450,1,385.56,0.0
16493,82,6,1562.75,569.34
16494,206,1,826.53,0.0
16495,185,2,246.51,437.9
16496,117,5,1916.29,414.48
16497,112,22,5280.29,1414.99
16498,70,2,100.97,0.0
16499,269,8,2578.34,0.0
16500,240,4,608.05,235.86
16501,292,1,1237.23,0.0
16502,529,2,266.5,0.0
16503,16,11,3614.34,0.0
16507,481,1,152.76,0.0
16508,539,1,248.8,0.0
16509,206,1,363.7,0.0
16510,281,6,2100.0,0.0
16511,54,5,1451.46,367.56
16515,1,9,2839.52,376.78000000000003
16517,186,1,162.7,0.0
16518,193,3,665.75,293.62
16519,274,3,444.88,111.38
16520,95,6,2482.62,0.0
16521,324,3,1148.01,0.0
16522,345,2,433.36,0.0
16523,5,20,7743.81,4172.52
16524,355,2,308.14,0.0
16525,8,43,21927.54,2655.1
16526,81,2,717.21,0.0
16527,333,1,1044.38,228.06
16529,99,4,2012.0,0.0
16530,577,1,48.349999999999994,0.0
16531,36,8,1738.27,560.06
16532,45,4,6524.639999999999,2232.0
16534,551,1,635.9,0.0
16535,294,2,407.84,593.75
16536,19,1,548.97,0.0
16537,550,1,23.35,0.0
16538,450,3,399.62,0.0
16539,129,9,3396.81,335.2
16540,323,1,226.70000000000002,0.0
16541,644,1,424.03,0.0
16542,310,1,137.7,119.62
16543,501,1,292.21,0.0
16544,429,4,376.70000000000005,0.0
16545,74,2,689.82,0.0
16546,200,5,5606.47,0.0
16547,455,1,111.71,0.0
16548,508,1,30.15,0.0
16549,33,26,9809.07,3373.12
16550,18,18,9435.13,0.0
16551,5,7,2237.12,0.0
16552,152,2,475.02000000000004,0.0
16553,72,33,16644.01,0.0
16554,131,7,2318.73,522.99
16555,19,5,1781.77,133.91
16556,15,16,7255.16,757.42
16557,46,1,101.15,180.7
16558,1,32,10220.19,3653.32
16559,306,1,185.20000000000002,0.0
16560,267,7,2539.15,509.23
16562,386,1,223.85999999999999,0.0
16563,309,5,3345.02,1077.74
16564,478,1,87.8,0.0
16565,273,4,773.05,0.0
16566,79,3,463.88,150.78
16567,103,2,865.6,0.0
16568,337,2,1020.9000000000001,0.0
16569,540,4,1331.03,124.2
16570,36,16,5829.9800000000005,1604.33
16571,85,9,3723.84,524.9
16572,36,3,1009.6,0.0
16573,199,1,292.63,370.98
16574,333,2,850.34,451.44
16576,329,2,540.87,0.0
16577,576,1,380.0,0.0
16578,535,1,156.6,0.0
16579,335,1,295.05,0.0
16581,92,1,105.84,0.0
16582,22,1,313.62,0.0
16583,283,2,531.4,0.0
16584,163,4,2839.53,324.14
16585,503,2,341.59,0.0
16586,158,3,1462.78,0.0
16587,141,1,225.15,0.0
16588,295,4,1361.28,0.0
16589,16,3,367.8,244.56
16590,310,2,605.9,0.0
16592,46,22,5908.5599999999995,1899.3500000000001
16593,99,7,996.61,74.53
16595,285,4,1450.02,360.16
16596,275,3,450.13,129.5
16598,195,1,145.04999999999998,0.0
16599,295,1,172.8,0.0
16600,162,9,1577.3500000000001,576.06
16601,300,2,439.45,244.79999999999998
16602,298,1,235.25,528.08
16603,0,1,296.62,185.85
16604,472,2,432.45,0.0
16605,633,1,60.48,0.0
16606,313,2,357.66,0.0
16607,37,21,4626.74,1080.1299999999999
16608,363,2,1288.72,0.0
16609,44,5,2710.04,2783.42
16610,128,1,75.66,0.0
16611,95,6,1785.13,0.0
16612,28,8,2928.07,317.36
16614,92,3,1179.79,0.0
16615,535,1,291.5,0.0
16616,66,1,210.10000000000002,290.32
16617,145,1,151.85,0.0
16618,120,4,1441.29,1206.3
16619,173,4,1938.33,0.0
16620,170,5,1675.73,83.2
16621,57,3,609.41,204.07000000000002
16622,453,1,225.4,0.0
16623,155,4,1015.24,0.0
16624,106,1,426.43,384.14
16625,184,5,1654.03,0.0
16626,22,7,2165.34,2247.7599999999998
16628,16,6,1749.89,568.21
16629,5,1,236.78,180.95
16630,316,1,106.80000000000001,0.0
16631,391,7,1892.52,0.0
16632,395,2,406.4,0.0
16633,23,3,1168.26,1714.8400000000001
16634,132,6,1814.61,0.0
16635,316,1,473.0,0.0
16636,347,4,3802.04,0.0
16637,33,2,530.55,623.92
16638,8,14,2300.75,129.78
16639,116,3,961.62,786.36
16640,307,1,179.4,0.0
16641,15,2,554.5,0.0
16642,117,2,696.85,380.6
16643,155,2,923.11,0.0
16644,87,2,833.78,0.0
16645,645,1,160.39,0.0
16646,358,1,678.8,0.0
16647,79,4,541.9,0.0
16648,365,2,382.14,290.65999999999997
16649,429,1,306.58000000000004,0.0
16650,329,6,1397.69,518.42
16651,496,1,136.2,0.0
16652,19,14,15302.29,2248.1
16654,50,8,1711.47,0.0
16655,40,10,4622.74,1925.63
16656,5,26,15324.050000000001,1509.12
16657,58,2,446.11,487.51
16658,277,6,814.07,0.0
16659,98,1,39.12,0.0
16660,120,5,996.26,883.29
16661,449,4,986.63,0.0
16662,303,1,163.8,0.0
16663,638,1,165.0,0.0
16664,478,1,109.2,0.0
16665,271,1,135.39999999999998,0.0
16666,530,1,106.96000000000001,118.98
16667,193,1,203.35,366.78
16668,26,12,822.22,40.199999999999996
16670,15,17,7174.22,855.93
16671,74,1,1382.88,309.39
16672,8,17,6911.84,1223.1
16673,588,1,188.83,0.0
16674,7,1,122.2,197.41
16675,351,2,608.86,0.0
16676,122,5,1868.28,493.62
16677,320,2,880.62,0.0
16678,8,8,2137.3,972.6899999999999
16679,275,3,793.06,0.0
16680,437,2,637.75,183.7
16681,54,5,1484.18,437.65999999999997
16682,1,3,810.22,217.78
16683,443,1,320.25,0.0
16684,42,45,114372.71,32770.06
16686,7,15,4487.8,583.12
16687,300,1,157.63,0.0
16690,111,3,213.95,139.07999999999998
16691,327,2,178.83,0.0
16692,165,4,1914.6999999999998,0.0
16693,181,4,875.01,324.45
16694,632,1,98.30000000000001,0.0
16695,471,2,193.15,0.0
16696,44,4,657.9000000000001,0.0
16697,150,1,112.75,0.0
16698,136,2,1998.0,0.0
16699,289,7,994.6,0.0
16700,31,22,8187.11,980.6
16701,39,23,8568.85,1347.8799999999999
16702,324,4,1110.83,0.0
16704,527,2,695.66,0.0
16705,8,32,39260.411,4254.64
16706,7,2,411.55,119.8
16707,309,4,551.11,0.0
16709,109,13,8042.18,1045.28
16710,47,19,5709.94,639.15
16711,49,7,2127.32,741.16
16712,4,10,3121.42,1145.57
16713,25,28,11608.33,2952.36
16714,128,4,1529.8,0.0
16715,472,1,323.8,301.71999999999997
16716,176,3,2149.6800000000003,0.0
16717,5,12,4687.51,2298.7200000000003
16718,278,5,3647.53,0.0
16719,58,12,3469.31,503.99
16720,285,2,640.24,155.24
16721,171,1,292.47,0.0
16722,9,19,7914.85,1074.23
16723,0,4,1301.63,0.0
16724,314,1,147.35,0.0
16725,211,14,1882.11,0.0
16726,105,6,1501.58,586.83
16727,273,4,1437.42,0.0
16728,76,3,550.0,504.67
16729,8,17,5363.43,1876.49
16730,144,2,480.94,262.17
16731,557,1,174.05,0.0
16732,312,3,3783.89,603.75
16733,439,1,259.68,0.0
16734,23,2,306.15999999999997,344.35
16735,8,13,5964.3,306.26
16736,415,5,2956.56,0.0
16737,487,1,417.59999999999997,417.59999999999997
16738,207,1,3.75,0.0
16739,86,2,786.43,0.0
16740,304,1,236.81,0.0
16741,534,1,173.06,0.0
16742,402,13,2387.71,464.9
16743,22,13,3901.03,352.23
16744,6,3,403.51,901.25
16745,7,16,6372.7,821.6
16746,10,36,15789.82,2276.58
16748,127,12,3031.63,605.7
16749,500,2,4387.08,0.0
16750,30,3,416.12,207.81
16752,282,1,415.0,0.0
16754,281,29,67502.47,0.0
16755,23,7,2900.58,0.0
16756,124,7,1312.3700000000001,0.0
16757,228,2,270.48,0.0
16760,339,1,228.0,0.0
16761,6,1,316.62,0.0
16762,53,1,314.15000000000003,1187.23
16763,108,2,964.6999999999999,0.0
16764,8,4,782.5500000000001,2016.7
16765,203,2,454.75,0.0
16766,182,2,1145.6,0.0
16767,3,11,7318.7,755.1
16768,13,8,1516.52,191.6
16769,169,4,1141.75,0.0
16770,146,8,1818.51,113.62
16771,184,8,3376.7400000000002,590.86
16772,332,3,3723.5499999999997,0.0
16773,345,2,249.65,171.59
16774,25,7,1475.1299999999999,119.32
16775,31,13,2535.78,521.11
16776,325,1,231.57,388.28
16777,166,4,1258.66,49.1
16778,183,1,93.18,152.76
16779,16,46,29033.25,4234.99
16780,9,3,605.55,0.0
16781,281,2,934.25,0.0
16782,47,34,9800.86,637.5500000000001
16783,346,1,391.95,0.0
16784,286,4,788.93,107.6
16785,319,1,533.78,0.0
16786,303,1,51.839999999999996,0.0
16787,307,4,1035.43,0.0
16788,32,5,1950.3,0.0
16791,31,13,3117.18,921.51
16792,191,5,623.46,0.0
16794,17,9,1496.7,594.21
16795,274,3,2492.39,0.0
16797,302,5,1827.77,0.0
16798,463,3,848.71,0.0
16799,341,2,495.98,0.0
16801,72,4,1619.73,0.0
16802,588,2,582.61,0.0
16804,179,1,118.05,418.94
16805,83,5,1097.24,0.0
16806,12,4,801.49,0.0
16807,52,6,2123.88,0.0
16808,8,2,288.42,0.0
16809,45,7,1283.43,444.0
16810,101,2,842.0400000000001,0.0
16812,270,4,2392.0,0.0
16813,6,7,1187.64,505.34
16814,18,31,11197.3,1302.41
16815,363,2,410.97,0.0
16816,12,4,417.06,0.0
16817,95,11,2379.58,425.32
16818,2,9,2528.47,821.1
16819,374,2,182.59,0.0
16820,5,1,497.61,0.0
16821,291,1,113.35,0.0
16822,595,1,181.39,0.0
16823,136,7,2260.09,0.0
16824,73,2,448.5,237.74
16825,95,4,1370.41,456.48
16827,302,5,392.13,0.0
16828,2,2,128.5,0.0
16829,66,2,513.32,0.0
16830,352,3,881.59,325.91
16831,474,1,91.8,0.0
16832,93,5,417.61,0.0
16833,169,5,1973.8,435.24
16834,137,2,898.96,0.0
16835,37,6,1538.41,0.0
16836,26,3,621.82,160.55
16837,67,9,1911.74,1259.24
16838,106,4,1159.61,0.0
16839,19,32,16585.420000000002,5725.07
16840,512,2,139.85,0.0
16841,46,11,3697.3,308.76
16842,10,3,1264.19,0.0
16843,3,32,18184.1,1387.33
16844,472,2,614.34,0.0
16845,527,1,253.88,0.0
16846,486,2,628.09,214.32
16847,527,1,421.45000000000005,193.44
16848,286,3,1130.2,281.42
16849,96,1,124.57,0.0
16850,243,1,332.41,0.0
16852,85,1,113.06,31.85
16854,326,2,1408.96,0.0
16856,327,2,323.09000000000003,35.400000000000006
16857,352,1,352.8,0.0
16858,278,10,4668.28,0.0
16859,54,7,1932.41,0.0
16860,362,3,1610.62,0.0
16861,67,4,843.63,102.96
16862,456,4,662.33,0.0
16863,276,2,659.97,338.55
16864,343,2,409.25,0.0
16865,311,1,130.95,0.0
16866,50,3,207.73999999999998,0.0
16867,599,1,76.74000000000001,0.0
16868,303,3,393.39,0.0
16869,75,2,387.68,437.74
16870,378,1,450.15999999999997,0.0
16871,120,4,2037.82,774.52
16872,14,5,997.7900000000001,215.34000000000003
16873,36,10,11365.24,3252.15
16874,288,1,217.74,0.0
16875,54,10,3277.2,957.33
16876,313,1,136.01,0.0
16877,61,2,188.98,664.74
16880,9,7,1430.8,410.06
16882,148,2,215.70000000000002,489.41999999999996
16883,96,19,2396.59,0.0
16884,466,2,644.08,429.84000000000003
16885,266,2,429.88,280.86
16886,365,1,134.0,0.0
16887,310,2,465.84000000000003,194.88
16888,310,3,437.15,0.0
16889,104,6,2530.9,0.0
16890,386,3,285.41,0.0
16891,5,9,1807.26,249.56
16892,93,3,339.54,422.56
16893,276,2,401.77,0.0
16894,411,3,1324.06,0.0
16895,348,4,902.28,219.14
16896,464,1,103.95,0.0
16897,208,2,289.78,0.0
16898,86,4,827.03,189.34
16899,59,5,949.64,771.38
16901,638,1,204.26,0.0
16902,25,1,1706.88,0.0
16903,289,2,689.04,373.24
16904,4,19,4427.17,705.2
16905,146,13,2785.65,2248.5
16906,96,6,1263.97,184.83
16907,57,8,1438.13,269.77
16908,631,1,252.59,0.0
16910,0,1,111.78,1398.28
16911,545,2,255.25,0.0
16912,43,11,3463.31,1017.0
16913,199,3,423.90999999999997,0.0
16915,36,9,1303.89,239.29
16916,281,3,745.22,378.18
16917,186,2,1857.83,0.0
16918,4,13,2967.17,246.12
16919,65,24,5125.91,0.0
16920,320,1,355.45,0.0
16921,351,2,276.88,169.79
16922,482,1,611.08,0.0
16923,8,27,11052.26,2326.1
16925,449,1,125.65,0.0
16926,280,5,1421.35,0.0
16927,25,3,543.05,0.0
16928,3,27,3669.18,444.04999999999995
16929,37,2,428.88,866.51
16931,12,16,3548.2,1685.42
16932,332,2,278.77,161.94
16933,148,8,2842.75,338.5
16934,293,4,1160.06,950.9300000000001
16935,291,3,535.1,0.0
16936,295,1,288.49,262.68
16937,408,1,202.1,0.0
16938,89,8,6717.55,325.63
16939,398,3,449.0,0.0
16940,78,7,5246.14,1181.52
16941,521,1,33.0,0.0
16942,45,7,1449.14,471.45
16943,121,5,1299.49,0.0
16944,519,1,101.36,0.0
16945,8,27,7209.72,1338.44
16946,292,5,1222.04,0.0
16947,145,5,955.21,0.0
16948,48,7,868.77,0.0
16949,95,4,893.75,392.52
16950,33,9,3384.2200000000003,400.15
16951,44,3,1277.75,0.0
16952,18,5,798.78,0.0
16954,34,15,5242.18,839.7
16955,94,6,1309.41,0.0
16957,148,2,416.64,0.0
16958,344,1,809.44,0.0
16960,162,6,1737.91,305.52
16961,25,3,794.56,0.0
16962,319,1,251.04,0.0
16963,96,1,110.55000000000001,0.0
16964,642,2,207.85,0.0
16965,136,1,201.19,0.0
16966,79,4,1486.56,668.41
16967,98,1,319.02,0.0
16968,17,1,253.31,186.12
16969,43,2,478.96000000000004,171.45
16970,535,1,71.4,0.0
16972,292,2,786.25,0.0
16973,295,1,127.0,0.0
16974,432,2,365.5,0.0
16975,332,3,926.12,0.0
16976,176,1,251.51999999999998,0.0
16977,304,4,496.0,0.0
16978,575,2,424.55,344.33
16979,57,5,1563.39,1296.35
16980,164,3,1473.3300000000002,0.0
16983,6,9,2969.27,740.9499999999999
16984,39,8,9499.58,1255.22
16985,67,20,9037.58,1885.58
16986,354,9,3015.55,1873.2
16987,79,7,1540.3,995.6
16988,289,1,256.55,126.12
16989,7,2,890.7,242.54999999999998
16990,128,2,344.0,0.0
16991,330,1,1041.21,0.0
16992,8,11,4834.54,641.96
16993,373,2,1950.9499999999998,0.0
16996,30,8,1708.43,415.18
16997,197,3,702.0,0.0
16998,59,5,402.0,0.0
17000,305,2,406.3,0.0
17001,1,16,5444.72,1196.08
17002,125,6,2071.34,500.21
17003,311,4,830.16,0.0
17004,2,3,2018.6200000000001,406.54
17005,380,2,742.36,0.0
17006,301,4,854.54,781.78
17007,64,6,805.61,314.49
17008,338,1,81.36,0.0
17009,460,1,242.06,0.0
17011,556,2,400.8,270.9
17012,634,1,384.16,0.0
17015,94,1,524.5,1318.06
17016,486,1,552.4,0.0
17017,71,23,10847.63,3262.98
17018,235,5,1772.6,515.1
17019,171,10,3735.52,276.68
17020,451,2,935.62,0.0
17021,351,6,1182.22,0.0
17022,342,1,189.0,71.0
17023,326,3,800.18,0.0
17024,8,2,56.25,39.599999999999994
17025,282,4,1313.84,196.8
17026,94,3,208.98,0.0
17027,88,7,1092.7,234.41
17028,490,3,1593.83,0.0
17029,20,7,2137.3,0.0
17031,64,5,2619.45,154.4
17032,457,8,3004.6,0.0
17033,123,3,910.75,422.04
17034,197,3,680.2,603.72
17035,155,4,613.59,0.0
17036,292,1,176.9,0.0
17038,324,1,630.77,112.4
17039,513,1,1954.99,0.0
17040,47,2,463.25,0.0
17041,18,5,1355.6,330.68
17042,30,4,922.8199999999999,121.56
17043,87,6,1206.34,1410.21
17044,284,11,11013.82,948.48
17045,22,5,827.6800000000001,0.0
17046,66,5,1906.07,0.0
17047,114,5,1937.76,351.47
17048,27,7,2071.68,0.0
17049,27,15,6894.150000000001,3053.33
17050,5,11,4691.79,0.0
17051,103,4,714.39,0.0
17053,40,1,498.48,0.0
17054,47,4,1207.32,149.01
17055,355,1,239.55,0.0
17056,647,1,128.60000000000002,0.0
17057,505,1,294.74,0.0
17058,108,2,819.66,360.23
17059,19,8,4757.59,844.94
17060,175,1,234.24,0.0
17061,20,10,4658.83,573.4
17062,223,6,1208.22,0.0
17063,72,10,2849.26,789.27
17064,92,2,461.3,398.05
17065,547,2,194.7,0.0
17066,635,1,228.34,0.0
17067,634,3,454.54,0.0
17068,4,42,8148.2300000000005,1012.85
17069,64,10,4580.37,1213.91
17070,23,2,445.32,0.0
17071,43,10,2774.59,1026.6100000000001
17072,534,1,282.05,0.0
17073,18,1,453.79,992.3
17074,472,1,203.05,0.0
17075,162,9,2103.68,138.05
17076,183,5,735.87,506.88
17077,487,1,306.0,0.0
17080,179,6,746.23,211.29999999999998
17081,305,4,674.23,290.16
17082,227,5,3365.12,1366.91
17083,18,9,4049.79,0.0
17084,305,1,2253.22,2949.75
17085,32,28,7891.41,0.0
17087,647,1,221.53,0.0
17088,92,2,1399.1100000000001,591.9
17089,295,1,128.45,0.0
17090,7,10,1917.3,1232.18
17091,7,17,6675.34,1135.76
17092,35,9,4450.25,1144.71
17093,502,1,235.88,0.0
17094,231,2,402.20000000000005,0.0
17095,208,6,1792.05,780.1999999999999
17096,52,9,3180.9900000000002,578.19
17097,9,7,1025.56,314.89
17098,291,3,591.0699999999999,0.0
17099,442,1,582.17,0.0
17101,87,4,1115.9,1391.15
17102,171,1,25.5,0.0
17103,631,1,424.3,0.0
17104,333,1,474.03,0.0
17105,68,2,665.78,0.0
17106,298,1,491.23,0.0
17107,64,7,11594.05,4481.37
17108,573,1,174.95,0.0
17109,141,4,875.01,420.45
17110,74,3,510.7,0.0
17111,334,1,227.97,248.61
17112,412,1,205.17,0.0
17113,483,6,2322.59,0.0
17114,48,6,603.59,205.03
17115,92,6,2536.81,224.68
17116,557,1,389.78,0.0
17117,197,1,116.19999999999999,0.0
17118,227,1,157.02,0.0
17120,142,1,307.46,0.0
17121,312,1,314.74,0.0
17122,28,4,570.5,0.0
17123,71,3,977.17,0.0
17124,94,1,298.89,0.0
17126,61,9,2070.44,0.0
17127,338,5,1155.0300000000002,0.0
17128,244,1,157.09,0.0
17129,429,1,31.85,0.0
17132,361,2,1272.8,0.0
17133,99,8,12208.880000000001,2413.4500000000003
17134,16,3,637.1,0.0
17135,199,5,1314.98,639.18
17136,571,1,231.68,0.0
17137,325,6,1133.63,0.0
17138,185,7,4417.27,0.0
17139,32,20,15767.81,3816.65
17140,156,1,465.32,0.0
17141,327,4,754.33,0.0
17142,148,4,1283.75,0.0
17143,326,2,924.11,0.0
17145,422,4,3120.91,0.0
17146,15,13,5860.24,0.0
17147,116,7,2458.47,741.48
17149,360,1,143.10000000000002,0.0
17150,286,6,1375.65,0.0
17151,644,1,231.90000000000003,0.0
17152,104,4,2016.5,0.0
17155,87,6,784.0600000000001,108.39999999999999
17156,401,1,591.87,0.0
17157,85,18,4994.36,157.54000000000002
17158,142,4,1411.58,568.42
17159,81,3,1089.16,1010.43
17160,18,16,9692.31,516.85
17161,353,1,856.01,0.0
17162,40,9,1463.66,251.8
17163,355,2,406.68,293.1
17164,61,3,1270.42,1196.93
17165,193,6,1794.32,0.0
17166,113,1,127.59,78.75
17167,289,3,867.11,0.0
17168,408,1,400.2,0.0
17169,92,2,629.63,527.1
17170,283,2,178.68,0.0
17171,198,2,384.59,0.0
17172,340,2,638.81,317.76
17173,26,2,961.26,2805.34
17174,127,1,59.9,0.0
17175,50,3,1132.6299999999999,311.06
17176,111,3,902.3199999999999,0.0
17177,414,1,119.5,0.0
17178,640,1,436.71,0.0
17179,87,6,1507.26,0.0
17180,150,10,2025.81,231.17
17181,283,2,380.97,84.39999999999999
17182,332,2,321.3,0.0
17183,14,1,329.67,3017.64
17184,478,2,198.41000000000003,0.0
17185,501,3,229.46,0.0
17187,136,2,467.71,0.0
17188,73,11,3933.79,659.14
17189,15,5,957.63,0.0
17190,116,6,1493.3,249.74
