Customer ID,Recency,Frequency,Monetary,future_spend_3m,future_spend_3m_log
13076,367,9,135.4,0.0,0.0
13077,199,298,2912.84,151.83,5.029326192539745
13078,16,697,23821.66,5710.79,8.650287738637699
13079,0,13,258.58,160.60000000000002,5.085124146086995
13080,88,19,280.73,0.0,0.0
13081,53,2082,49737.89,9467.26,9.155700431177827
13082,35,129,7335.75,0.0,0.0
13083,334,4,91.68,303.75,5.719491768361381
13084,401,2,122.4,0.0,0.0
13085,67,84,2433.28,0.0,0.0
13086,292,47,439.33,0.0,0.0
13087,635,15,313.64,0.0,0.0
13088,326,20,236.11,0.0,0.0
13089,9,2954,101236.52,15501.34,9.648746259254791
13090,45,204,10104.29,3998.8,8.293999638851986
13091,639,24,1976.0,345.82,5.848805913370403
13092,121,101,2102.2,38.08,3.6656108271745818
13093,185,1050,54943.65,0.0,0.0
13094,39,28,2051.52,381.6,5.946990057006152
13096,303,1,419.7000000000001,0.0,0.0
13097,32,918,12022.51,1366.71,7.220893087405706
13098,3,381,15169.46,13712.98,9.52617102947953
13099,8,1,207.36,0.0,0.0
13101,143,51,695.4,0.0,0.0
13102,43,438,10234.53,1462.39,7.2885109410249145
13103,347,25,465.7000000000001,243.94,5.501013282593141
13104,42,14,987.06,722.04,6.583464545662969
13105,345,1,72.0,0.0,0.0
13106,42,16,603.46,0.0,0.0
13107,85,156,4656.67,596.4,6.392586905782009
13108,282,45,1098.52,0.0,0.0
13109,66,47,717.34,416.69,6.034739530589304
13110,46,211,2511.04,446.43,6.1035201008983035
13111,628,12,321.88000000000005,0.0,0.0
13112,450,2,20.6,0.0,0.0
13113,23,368,17166.83,1458.9,7.286123219205934
13114,640,16,234.38,0.0,0.0
13115,93,249,4078.47,1416.23,7.256459541268537
13116,47,30,501.14,0.0,0.0
13117,31,178,2500.67,143.14,4.970785049496295
13118,117,117,2017.3,398.11,5.989237068117631
13119,578,11,134.9,0.0,0.0
13120,148,1,30.6,0.0,0.0
13121,178,50,283.73,0.0,0.0
13122,3,55,922.39,0.0,0.0
13123,382,45,506.75,0.0,0.0
13124,161,213,3490.24,1292.21,7.164882778577335
13125,433,21,158.57,0.0,0.0
13126,162,177,2976.03,1022.22,6.930709796594321
13128,540,1,263.5,0.0,0.0
13129,361,11,233.25,0.0,0.0
13130,3,2,64.0,0.0,0.0
13131,97,119,2565.37,748.4,6.619272886359587
13132,171,3,77.3,0.0,0.0
13133,183,12,200.45,0.0,0.0
13134,93,69,1567.39,907.84,6.812169061082803
13135,106,18,3371.45,0.0,0.0
13136,52,253,4893.63,1380.93,7.231236351814697
13137,2,1141,5993.33,1719.37,7.45029466295238
13138,42,69,994.3,472.94,6.1610807314043825
13139,19,145,4848.98,3354.0,8.118207049405783
13140,17,122,1215.68,0.0,0.0
13141,123,379,6680.86,987.72,6.89641117728148
13143,494,23,405.1,0.0,0.0
13144,242,6,135.35,0.0,0.0
13145,1,9,1304.72,118.8,4.785823685681349
13147,9,1,118.8,594.0,6.38856140554563
13148,43,720,7704.56,917.25,6.822469684699777
13149,15,64,1132.62,543.4399999999999,6.299757743463872
13150,393,8,449.97,0.0,0.0
13151,205,176,2580.74,0.0,0.0
13152,326,135,2146.38,0.0,0.0
13154,308,93,1624.84,0.0,0.0
13155,236,142,1347.62,402.56,6.000325175540179
13156,294,104,1586.54,0.0,0.0
13157,50,207,4819.34,868.02,6.767366139960275
13158,4,100,1508.18,0.0,0.0
13159,15,77,851.59,586.26,6.375467651916814
13161,222,34,478.88,0.0,0.0
13162,31,238,9275.49,0.0,0.0
13163,519,2,17.65,0.0,0.0
13164,478,10,372.2,0.0,0.0
13165,260,20,784.32,666.84,6.504048623888836
13166,192,69,884.18,0.0,0.0
13167,40,52,751.37,373.78,5.926339187147519
13168,108,161,1528.78,346.53000000000003,5.850850992213798
13169,161,11,632.4000000000001,207.68,5.340801978154192
13171,208,23,140.35,328.06,5.796240104958504
13172,309,1,69.6,0.0,0.0
13173,276,230,2451.64,187.71,5.2402114451410045
13174,225,1060,8786.08,708.76,6.564926884721947
13175,491,46,831.45,0.0,0.0
13177,340,13,229.75,282.45,5.6470357407703125
13178,42,627,12725.45,1333.74,7.1964917953125225
13179,528,34,572.3100000000001,0.0,0.0
13180,516,4,86.10000000000001,0.0,0.0
13181,290,19,359.69,0.0,0.0
13183,10,134,5473.38,1562.8000000000002,7.354874035690414
13184,40,160,1504.44,196.85,5.287509167831433
13185,177,1,71.4,0.0,0.0
13186,3,63,1301.94,273.95,5.616589262953823
13187,246,64,367.01,0.0,0.0
13189,24,18,127.0,133.68,4.9029015942928735
13190,453,17,570.66,0.0,0.0
13191,567,59,164.69,0.0,0.0
13192,4,162,2558.58,0.0,0.0
13194,45,10,472.78,0.0,0.0
13195,323,52,172.38,0.0,0.0
13196,171,112,1783.19,1285.65,7.159797220338996
13197,519,19,373.0100000000001,0.0,0.0
13198,30,290,4582.17,392.06,5.97396227197184
13199,1,154,11355.93,5076.96,8.532664885116624
13200,35,14,319.32,550.77,6.313131292780753
13201,411,88,1240.61,0.0,0.0
13202,303,69,1580.3,0.0,0.0
13203,30,132,2088.65,559.6,6.329007638730688
13204,640,57,966.66,0.0,0.0
13205,352,1,2803.2,0.0,0.0
13206,309,581,8377.32,0.0,0.0
13207,60,10,483.12000000000006,52.74,3.984157603187345
13208,64,217,1599.67,388.83,5.965710746656891
13209,38,283,6773.98,1735.53,7.459644148165045
13210,3,22,353.48,0.0,0.0
13211,4,196,2418.54,310.78,5.742297810884534
13213,37,165,3294.82,556.7,6.323821183395508
13214,327,229,3264.23,0.0,0.0
13215,311,1,81.6,0.0,0.0
13216,177,5,333.74,0.0,0.0
13217,31,5,666.48,0.0,0.0
13218,36,5,62.63999999999999,0.0,0.0
13219,527,11,76.23,0.0,0.0
13220,95,49,1243.29,92.8,4.541164856012179
13221,149,66,847.41,0.0,0.0
13222,486,1,88.5,0.0,0.0
13223,109,13,969.12,0.0,0.0
13224,60,42,1212.26,943.69,6.850856831348046
13225,52,114,14095.79,2164.28,7.680304962328195
13226,182,28,312.46,0.0,0.0
13227,111,9,257.7,0.0,0.0
13229,135,10,160.95,0.0,0.0
13230,47,1185,5787.99,572.79,6.352263475720252
13232,7,169,1048.3,309.3,5.7375395714543345
13233,245,50,875.58,300.88,5.710029587416668
13234,582,63,356.95,0.0,0.0
13235,121,58,1031.07,0.0,0.0
13236,16,21,439.23,305.62,5.725609195882308
13237,297,24,643.0,0.0,0.0
13238,73,32,624.75,381.88,5.947721624160063
13239,171,93,1594.69,0.0,0.0
13240,5,231,1738.52,0.0,0.0
13241,321,42,115.58,0.0,0.0
13242,21,35,699.4,0.0,0.0
13243,112,220,1278.04,0.0,0.0
13244,2,27,121.74,0.0,0.0
13245,341,29,558.72,430.5,6.067267510523482
13246,85,353,3261.12,126.31,4.846625057073554
13248,34,26,465.68,0.0,0.0
13249,1,35,1608.93,0.0,0.0
13250,370,20,256.04,0.0,0.0
13251,311,25,252.68,0.0,0.0
13252,303,19,399.3,0.0,0.0
13253,66,75,2951.11,0.0,0.0
13254,285,4,51.41,0.0,0.0
13255,283,25,730.65,173.81,5.163699669823092
13257,345,7,149.75,0.0,0.0
13258,114,23,561.22,473.96,6.16323058996242
13259,307,237,1141.06,292.32,5.681264163225599
13261,178,9,944.1,0.0,0.0
13262,172,50,573.45,0.0,0.0
13263,17,1403,6121.3,2583.39,7.8572447823064575
13264,352,38,722.5600000000001,0.0,0.0
13265,93,62,1465.66,642.0,6.466144724237619
13266,22,237,4836.36,1298.68,7.169873359302644
13267,1,363,8356.11,1402.15,7.246474988143829
13268,79,300,2150.25,1064.44,6.971143138362312
13269,19,392,6526.92,2364.78,7.7688630562759196
13270,275,2,1180.0,0.0,0.0
13273,22,16,138.98,0.0,0.0
13274,318,19,360.85,0.0,0.0
13275,293,50,241.66,0.0,0.0
13276,9,226,1485.71,453.55,6.119307918567867
13277,25,19,390.8,132.5,4.894101477840304
13278,309,62,893.12,542.73,6.298452800117238
13280,31,210,2322.63,0.0,0.0
13281,348,22,350.85,0.0,0.0
13282,71,36,954.15,359.04,5.886215136388884
13283,95,15,305.2,68.16,4.23642266081509
13284,240,13,201.19,0.0,0.0
13285,70,181,2625.57,739.02,6.606677212860019
13286,509,49,734.91,0.0,0.0
13287,512,53,781.59,0.0,0.0
13288,352,10,927.61,0.0,0.0
13289,633,16,307.95,0.0,0.0
13290,347,1,208.63,0.0,0.0
13291,65,328,3320.84,0.0,0.0
13292,193,42,665.14,329.37,5.800213238492865
13293,301,72,1192.94,0.0,0.0
13294,99,102,1689.53,0.0,0.0
13295,269,67,1101.97,0.0,0.0
13296,46,53,792.51,0.0,0.0
13297,294,64,2278.77,2089.85,7.645325960844005
13299,177,62,1218.7,0.0,0.0
13300,78,55,1285.51,0.0,0.0
13301,13,81,618.09,0.0,0.0
13302,64,3,159.2,0.0,0.0
13303,309,4,61.72,0.0,0.0
13304,260,78,1217.99,0.0,0.0
13305,2,183,3225.1,529.61,6.274027288114812
13306,339,4,53.65,0.0,0.0
13307,29,15,273.34,0.0,0.0
13308,112,43,1099.81,570.5600000000001,6.348369464600769
13309,116,70,796.22,910.15,6.8147075379320645
13310,115,75,1226.82,314.38,5.753778260977441
13311,59,24,490.11,108.46,4.695559185715772
13312,360,5,124.75,0.0,0.0
13313,50,156,2808.34,636.98,6.45830693489105
13315,598,22,310.26,0.0,0.0
13316,41,137,10993.82,2197.75,7.695644296051768
13317,108,288,5526.3910000000005,959.7,6.867662185415693
13319,1,837,18627.42,3455.08,8.14789027780418
13320,16,114,1660.55,567.55,6.343089260070732
13324,112,96,7190.51,3322.96,8.10891212220859
13326,341,13,281.76,0.0,0.0
13327,22,321,8990.460000000001,889.02,6.791243934383808
13328,225,17,1308.48,0.0,0.0
13329,276,115,4628.17,484.8,6.185797016568072
13330,2,118,2806.18,0.0,0.0
13331,311,12,262.4,0.0,0.0
13333,320,55,1015.74,0.0,0.0
13334,100,427,5458.77,804.98,6.692058928302977
13337,455,87,1575.26,0.0,0.0
13338,67,128,2445.62,0.0,0.0
13339,110,54,860.12,0.0,0.0
13340,15,193,20593.62,1506.94,7.318499759977938
13341,170,42,775.85,0.0,0.0
13343,87,19,353.43,0.0,0.0
13344,187,68,1656.15,887.57,6.789613428959577
13345,197,20,389.5,0.0,0.0
13346,372,6,299.4,0.0,0.0
13355,31,32,674.7,0.0,0.0
13357,166,399,3838.36,0.0,0.0
13358,178,29,439.03,0.0,0.0
13359,312,33,603.75,439.56,6.088046644954226
13360,341,66,1553.65,0.0,0.0
13361,381,34,1450.5,0.0,0.0
13362,155,225,3884.86,1509.21,7.32000399298692
13363,319,42,731.36,992.5,6.901234061991872
13365,127,39,700.6,1524.77,7.330254479646081
13367,341,20,510.2000000000001,0.0,0.0
13368,166,52,1121.5,0.0,0.0
13369,275,28,616.5600000000001,0.0,0.0
13370,281,78,1509.74,0.0,0.0
13371,414,92,2297.66,0.0,0.0
13373,68,306,6330.52,1256.67,7.137016081703502
13374,324,17,422.8,0.0,0.0
13375,354,34,1013.58,778.65,6.658845101030894
13376,8,53,1019.76,0.0,0.0
13377,306,78,1552.88,0.0,0.0
13379,46,13,136.29,436.27,6.080550853275749
13380,342,3,62.4,0.0,0.0
13381,22,300,7046.39,1177.98,7.072404936865075
13382,190,86,1387.58,0.0,0.0
13383,453,1,305.28000000000003,0.0,0.0
13384,38,186,4284.74,2396.09,7.782010780663183
13385,239,35,534.57,0.0,0.0
13386,323,31,835.46,0.0,0.0
13387,326,73,189.44,0.0,0.0
13388,40,69,1185.65,0.0,0.0
13389,142,18,257.89,540.07,6.2935486604948
13391,113,1,59.8,0.0,0.0
13392,586,8,91.14,0.0,0.0
13393,493,69,1131.45,0.0,0.0
13394,25,349,5645.13,976.57,6.885069900548754
13395,94,81,1180.23,0.0,0.0
13396,228,15,387.27,973.72,6.882150250266743
13397,20,80,2875.93,315.94,5.758712481514662
13398,101,39,670.34,0.0,0.0
13399,373,15,275.4,0.0,0.0
13400,492,23,310.83,0.0,0.0
13402,36,96,1535.13,0.0,0.0
13403,297,6,154.5,75.0,4.330733340286331
13404,122,9,217.81,34.68,3.5745903077118086
13405,113,41,1198.81,15.001,2.7726512202867375
13406,336,9,568.92,0.0,0.0
13407,488,85,2244.7,0.0,0.0
13408,9,678,41453.102,10280.36,9.238087825978694
13410,96,37,1743.94,458.02,6.12909378209602
13411,16,18,213.55,0.0,0.0
13412,529,34,487.35,0.0,0.0
13413,549,43,429.44,0.0,0.0
13414,43,55,2494.14,0.0,0.0
13415,382,104,800.67,0.0,0.0
13416,645,7,228.3,712.5,6.570182436916891
13417,114,59,1264.66,404.83,6.005934352702543
13418,8,509,10850.3,1383.3,7.23294987569369
13420,59,8,159.85,0.0,0.0
13421,199,232,3077.08,1026.04,6.934436157563468
13423,338,12,217.03,0.0,0.0
13424,359,40,572.77,0.0,0.0
13425,17,178,3403.63,0.0,0.0
13426,92,269,6084.74,2082.64,7.64187164322948
13427,29,46,888.79,117.74,4.776936228842529
13428,423,70,281.51,218.47,5.391215548914767
13431,315,83,2047.14,1269.1,7.146850916510274
13432,480,111,439.1,0.0,0.0
13433,410,24,658.3199999999999,0.0,0.0
13434,6,30,1205.46,461.4,6.136430317358168
13435,19,88,1753.46,2721.77,7.909405023443463
13437,8,120,2173.6,1234.46,7.11919864934811
13438,456,1,46.5,0.0,0.0
13439,164,167,986.61,0.0,0.0
13440,332,59,1295.25,0.0,0.0
13441,1,38,720.9,0.0,0.0
13442,576,38,419.87,0.0,0.0
13443,358,204,1280.16,0.0,0.0
13444,283,58,631.6800000000001,0.0,0.0
13445,535,7,241.9,0.0,0.0
13446,339,192,3881.89,0.0,0.0
13448,128,434,7124.76,2116.11,7.657807230106184
13450,34,119,3497.78,622.26,6.434963767200741
13451,35,972,6678.16,512.76,6.2417562303412035
13452,168,3,729.8,0.0,0.0
13453,75,40,781.6899999999999,0.0,0.0
13454,550,23,219.87,0.0,0.0
13455,275,128,2540.53,365.4,5.903725632799975
13456,64,23,855.0600000000001,911.66,6.8163634125517065
13457,598,9,148.22,0.0,0.0
13458,9,395,9991.12,1968.15,7.585357256539953
13459,534,73,1160.41,0.0,0.0
13461,48,52,3599.2,560.8,6.331145914670143
13462,162,71,1153.85,0.0,0.0
13464,304,110,2422.96,674.68,6.515719591185634
13465,355,34,931.12,0.0,0.0
13466,93,55,1013.35,0.0,0.0
13468,2,669,12424.56,965.95,6.874146787808307
13469,562,6,82.4,0.0,0.0
13470,8,10,165.0,0.0,0.0
13472,373,28,592.24,0.0,0.0
13473,242,61,2476.38,181.38,5.206092422505519
13474,145,130,663.79,0.0,0.0
13475,100,86,1431.78,0.0,0.0
13476,88,106,2061.4700000000003,0.0,0.0
13477,47,128,2279.14,555.03,6.320822249629497
13478,378,125,2215.78,0.0,0.0
13479,110,53,851.37,0.0,0.0
13480,326,41,627.82,0.0,0.0
13481,17,197,3387.61,443.23,6.0963424463252265
13482,141,20,336.09,0.0,0.0
13484,150,39,790.72,0.0,0.0
13485,142,158,3019.2200000000003,0.0,0.0
13486,37,52,819.61,302.8,5.716369590161673
13487,122,39,680.27,166.6,5.121580188047982
13488,30,608,13215.95,2371.93,7.7718807574756
13489,14,14,449.52,0.0,0.0
13490,563,8,154.25,0.0,0.0
13491,57,260,4439.1900000000005,127.37,4.854916719096835
13492,45,50,1269.84,0.0,0.0
13493,184,8,618.63,0.0,0.0
13494,221,18,316.26000000000005,0.0,0.0
13495,141,127,4401.82,972.44,6.880836189630873
13496,269,26,501.01,152.32,5.032527240512354
13497,192,67,1320.33,0.0,0.0
13498,639,17,327.38,0.0,0.0
13499,134,21,463.79,695.3199999999999,6.545809324787468
13500,32,40,625.93,840.37,6.735031515659824
13501,197,114,2885.11,0.0,0.0
13502,184,24,677.66,102.84,4.64285125295578
13503,388,181,1688.54,216.85,5.383806752563451
13505,76,123,2583.12,1810.51,7.50191603060695
13506,225,98,1639.2,0.0,0.0
13507,7,128,2022.79,456.37,6.125492691330997
13508,153,28,287.05,0.0,0.0
13509,9,36,840.02,274.7,5.619313318029751
13510,4,235,3664.54,893.75,6.796544349646135
13511,586,5,282.76,0.0,0.0
13512,170,39,713.39,0.0,0.0
13513,36,40,824.59,0.0,0.0
13514,338,17,663.7,152.20000000000002,5.031744257306491
13515,26,52,898.66,367.16,5.908517626287056
13516,148,24,441.85,1243.41,7.126416800992479
13517,16,108,1612.18,516.24,6.248506983427651
13519,352,11,220.46,122.75,4.8182634014487995
13520,47,184,6233.03,676.37,6.518217652423346
13523,109,161,3505.88,1595.64,7.375656700136003
13524,11,18,408.86,271.32,5.60697784538501
13525,157,2,282.88,345.9,5.849036553975704
13526,647,44,1182.0,0.0,0.0
13527,14,364,3762.65,921.09,6.826642832675532
13529,114,7,181.1,126.66,4.849370479827911
13530,543,18,402.98,0.0,0.0
13531,114,90,1738.52,0.0,0.0
13533,92,76,270.79,0.0,0.0
13534,17,330,6222.35,1498.55,7.312920342081299
13535,312,1,89.5,0.0,0.0
13537,335,42,717.85,0.0,0.0
13538,3,139,2822.63,290.1,5.6736668507515775
13539,149,70,1253.67,315.69,5.757923377422455
13540,376,32,632.39,0.0,0.0
13541,336,10,785.25,0.0,0.0
13542,286,337,4006.17,0.0,0.0
13543,543,47,1439.61,0.0,0.0
13544,150,220,660.5,168.5,5.1328529268205045
13545,300,57,374.64,0.0,0.0
13546,110,82,653.3100000000001,438.83,6.0863882886182825
13547,317,47,175.53,0.0,0.0
13548,5,187,908.99,0.0,0.0
13549,51,51,849.65,156.15,5.057200763243577
13550,292,44,349.51,0.0,0.0
13551,228,5,244.2,0.0,0.0
13552,33,175,6001.76,977.16,6.885673255835934
13553,584,94,517.8,0.0,0.0
13554,289,199,1638.28,0.0,0.0
13555,111,326,6439.96,2559.23,7.8478523771879
13556,338,9,200.82,0.0,0.0
13557,190,162,2688.88,343.38,5.841745698858039
13559,422,2,990.0,0.0,0.0
13561,125,233,1820.72,0.0,0.0
13562,50,167,4248.58,589.6,6.381138969309823
13563,49,39,310.88,466.65,6.14772015288056
13564,53,1271,17249.55,0.0,0.0
13565,243,35,284.76,130.04,4.8755026201047595
13566,344,198,833.41,874.71,6.775034985898857
13567,337,203,1083.69,0.0,0.0
13568,82,44,192.85,0.0,0.0
13569,277,153,638.35,255.43,5.546855722882189
13570,152,27,239.49,0.0,0.0
13571,2,513,3538.05,1008.49,6.917200531809821
13572,115,33,1384.25,0.0,0.0
13573,162,66,653.84,262.63,5.574546604953836
13574,320,103,421.25,0.0,0.0
13575,43,13,218.75,513.32,6.2428456398334315
13576,6,223,9675.34,1876.4,7.537643119902891
13577,2,152,2995.48,493.8,6.204153640518333
13578,318,9,147.66,0.0,0.0
13579,278,76,1236.7,302.34,5.7148542886232505
13580,315,5,107.75,0.0,0.0
13581,218,33,280.53000000000003,0.0,0.0
13582,299,11,241.68,0.0,0.0
13583,65,96,1445.031,0.0,0.0
13584,216,83,392.45,0.0,0.0
13585,440,39,684.54,0.0,0.0
13586,450,21,131.53,0.0,0.0
13587,358,22,961.1,712.4,6.570042272924791
13588,9,104,1420.72,1058.23,6.965297508044488
13589,89,40,888.09,232.65,5.453824269146435
13590,60,374,5484.05,865.54,6.764508270813796
13591,113,81,1753.04,340.9,5.834518296645255
13592,115,13,205.51,42.45,3.7716108517114013
13593,17,410,5523.6900000000005,0.0,0.0
13594,395,7,136.35000000000002,396.97,5.986376625559036
13595,426,152,818.22,0.0,0.0
13597,309,17,396.71,0.0,0.0
13598,404,59,609.42,180.17,5.199435816987919
13599,66,249,7327.8,2839.83,7.951851541978637
13600,221,41,518.42,0.0,0.0
13601,120,138,865.02,320.12,5.771814885048028
13602,291,35,596.28,428.89,6.063529362008149
13604,568,21,717.62,0.0,0.0
13605,296,53,522.67,0.0,0.0
13606,152,40,250.42,30.12,3.4378506993101907
13607,312,24,400.3,678.01,6.520635854990748
13608,450,36,236.2,0.0,0.0
13609,502,7,167.35,0.0,0.0
13610,19,359,1820.21,355.67,5.876810984538563
13611,80,187,2784.4500000000003,535.08,6.284283403664915
13612,542,50,818.29,0.0,0.0
13613,362,59,1039.85,0.0,0.0
13614,73,160,1543.71,815.48,6.7050024173156615
13615,228,367,6272.53,0.0,0.0
13616,477,37,288.1,0.0,0.0
13617,22,91,1100.27,178.48000000000002,5.190063781107782
13618,83,13,177.34,0.0,0.0
13619,454,49,231.69,0.0,0.0
13620,437,5,112.34,0.0,0.0
13621,26,19,213.85,0.0,0.0
13622,605,32,658.95,0.0,0.0
13623,119,275,2370.63,195.86,5.282492816201065
13624,297,22,462.08,0.0,0.0
13625,506,21,301.26,0.0,0.0
13626,162,44,707.04,0.0,0.0
13627,85,101,1634.43,611.47,6.417499961627506
13628,585,16,310.14,0.0,0.0
13629,8,78,11296.86,2074.0,7.637716432664798
13630,15,61,1361.46,670.3199999999999,6.509245923439979
13631,9,11,3070.42,0.0,0.0
13632,83,160,2341.48,1306.67,7.176002206607784
13634,15,355,4282.08,791.39,6.675053694855819
13635,352,100,1928.13,1071.03,6.977309326313799
13636,31,41,646.55,302.57,5.715612226409778
13637,96,93,684.85,125.65,4.841427376447684
13639,346,19,312.93,1033.34,6.941518821134943
13640,520,4,405.0,0.0,0.0
13641,550,44,1016.47,0.0,0.0
13642,125,114,514.72,0.0,0.0
13643,8,88,1896.73,260.04,5.564673652285065
13644,15,48,851.09,1773.17,7.481087986914106
13645,29,5,252.1,0.0,0.0
13646,309,58,326.25,0.0,0.0
13647,84,94,2197.42,874.26,6.7745209850765615
13648,309,106,1764.02,0.0,0.0
13649,166,126,1678.88,0.0,0.0
13650,116,112,2197.18,1090.82,6.995601307553207
13651,291,8,132.65,94.2,4.55597994179732
13652,166,134,2114.01,456.84,6.126519778100847
13653,397,9,152.2,0.0,0.0
13654,54,272,5314.94,993.06,6.90179756700789
13655,23,119,2280.51,0.0,0.0
13656,74,87,1078.85,0.0,0.0
13657,111,9,152.34,229.8,5.441551534633945
13658,113,161,4319.63,1705.87,7.442416562893763
13659,115,275,4894.88,0.0,0.0
13660,309,41,314.59,0.0,0.0
13661,512,17,325.24,0.0,0.0
13662,121,119,1885.29,364.82,5.90214140914778
13663,88,99,2047.51,0.0,0.0
13665,295,106,1711.66,0.0,0.0
13666,196,15,107.3,20.6,3.0726933146901194
13667,58,87,305.02,0.0,0.0
13668,22,632,11661.22,1428.72,7.265233899886004
13669,59,8,243.15,170.39999999999998,5.1440000061636795
13671,304,76,194.95,0.0,0.0
13672,210,18,419.92,0.0,0.0
13674,342,14,240.68,0.0,0.0
13675,60,25,486.8200000000001,0.0,0.0
13676,448,13,243.9,0.0,0.0
13677,314,107,556.1899999999999,0.0,0.0
13678,61,16,232.6,0.0,0.0
13679,403,50,281.26,0.0,0.0
13680,247,527,10104.84,1330.83,7.194309215327608
13681,64,13,203.46,624.37,6.438343474573529
13682,96,3,59.5,0.0,0.0
13683,367,10,258.6,0.0,0.0
13684,195,109,596.98,0.0,0.0
13686,92,34,409.04,0.0,0.0
13687,347,45,11880.84,0.0,0.0
13688,544,5,375.5,0.0,0.0
13689,354,3,349.5,910.0,6.814542897259958
13691,305,54,212.78,0.0,0.0
13692,123,75,2497.66,616.74,6.426067656959469
13693,283,106,2011.82,0.0,0.0
13694,16,1402,177354.83,19127.98,9.858959741619147
13695,7,70,2033.67,737.0600000000001,6.604025122108749
13696,331,24,2020.4,0.0,0.0
13698,506,40,465.53,0.0,0.0
13699,64,37,764.15,0.0,0.0
13700,2,225,1999.6,613.86,6.42139459961566
13701,356,9,161.0,0.0,0.0
13702,355,5,135.18,0.0,0.0
13703,227,37,425.56,0.0,0.0
13705,54,77,1846.15,189.18,5.2479709921112985
13706,212,38,631.17,0.0,0.0
13707,176,155,3365.86,0.0,0.0
13708,180,51,296.88,0.0,0.0
13709,11,241,4202.91,3388.84,8.128538001620534
13710,333,7,329.04,180.48,5.201145454795763
13711,128,92,1792.26,0.0,0.0
13712,156,33,766.42,0.0,0.0
13713,317,82,743.26,0.0,0.0
13714,374,30,161.35,0.0,0.0
13715,190,534,8483.29,0.0,0.0
13716,178,21,138.28,0.0,0.0
13717,38,93,1274.28,489.02,6.194446206598239
13718,155,12,306.55,0.0,0.0
13719,114,211,2112.31,702.94,6.556693125253265
13720,26,43,799.9,0.0,0.0
13721,304,14,217.4,524.14,6.263664893709055
13722,41,189,5635.41,0.0,0.0
13723,126,59,1209.2,0.0,0.0
13724,546,42,213.01,0.0,0.0
13725,78,95,1865.7,114.86,4.752382565668478
13726,10,23,292.68,786.98,6.669472708825124
13727,521,64,746.57,333.48,5.81257708704831
13728,16,151,2636.05,219.12,5.394172852191558
13729,345,39,724.73,0.0,0.0
13730,45,43,752.6,0.0,0.0
13731,128,38,610.59,0.0,0.0
13733,320,29,487.03,0.0,0.0
13734,418,28,6701.640000000001,0.0,0.0
13735,85,562,8337.67,1475.55,7.297463564477863
13736,169,442,2391.84,374.37,5.927912206201462
13737,109,30,339.6,0.0,0.0
13738,305,92,440.93,0.0,0.0
13739,437,3,75.3,216.9,5.384036241950574
13740,150,95,1597.77,0.0,0.0
13741,93,20,363.13,305.3,5.724565013838729
13742,71,264,2648.7200000000003,482.3,6.180637578851038
13743,17,30,912.12,429.48,6.064900865181165
13744,4,72,1156.36,0.0,0.0
13745,71,56,777.36,0.0,0.0
13746,323,9,176.69,0.0,0.0
13747,283,6,249.4,0.0,0.0
13748,5,59,2268.35,0.0,0.0
13750,49,70,3271.55,330.63,5.804019889615256
13751,197,9,296.25,0.0,0.0
13752,33,95,1590.73,0.0,0.0
13753,197,80,2094.57,0.0,0.0
13754,61,21,447.05,0.0,0.0
13756,2,297,6990.31,2217.19,7.7044468270007105
13757,584,8,195.55,0.0,0.0
13758,110,287,8577.95,839.03,6.733437605485333
