Customer ID,Recency,Frequency,Monetary,Segment,SegmentName
12964,436,1,132.24,0,At-Risk Customers
12965,88,1,771.91,1,VIP Loyalists
12966,9,1,160.18,1,VIP Loyalists
12967,357,3,4306.92,0,At-Risk Customers
12968,111,1,135.95,1,VIP Loyalists
12969,602,1,122.45,0,At-Risk Customers
12970,6,10,1524.97,1,VIP Loyalists
12971,3,116,15972.79,2,Regular Customers
12972,413,4,1161.2,0,At-Risk Customers
12973,413,1,385.55,0,At-Risk Customers
12974,197,2,408.95,1,VIP Loyalists
12975,436,6,2100.09,0,At-Risk Customers
12976,211,8,3156.38,1,VIP Loyalists
12977,155,4,517.63,1,VIP Loyalists
12978,384,5,2502.82,0,At-Risk Customers
12979,728,1,517.7,0,At-Risk Customers
12980,157,21,16245.78,1,VIP Loyalists
12981,29,2,372.22,1,VIP Loyalists
12982,242,8,2744.81,1,VIP Loyalists
12983,597,1,490.08,0,At-Risk Customers
12984,18,1,97.5,1,VIP Loyalists
12985,0,2,1239.38,1,VIP Loyalists
12986,428,10,2729.84,0,At-Risk Customers
12987,73,5,1312.21,1,VIP Loyalists
12988,291,1,535.32,0,At-Risk Customers
12989,2,33,13551.75,1,VIP Loyalists
12990,30,7,955.5,1,VIP Loyalists
12991,22,3,764.82,1,VIP Loyalists
12992,724,1,93.35,0,At-Risk Customers
12993,22,8,1259.63,1,VIP Loyalists
12994,3,3,974.42,1,VIP Loyalists
12995,84,1,211.32,1,VIP Loyalists
12996,375,1,355.5,0,At-Risk Customers
12997,21,8,2110.91,1,VIP Loyalists
12998,492,3,920.08,0,At-Risk Customers
12999,195,3,455.88,1,VIP Loyalists
13000,106,4,1032.5,1,VIP Loyalists
13001,3,33,24172.1,1,VIP Loyalists
13002,317,3,414.13,0,At-Risk Customers
13003,105,3,149.05,1,VIP Loyalists
13004,11,36,11650.85,1,VIP Loyalists
13005,173,4,999.68,1,VIP Loyalists
13006,55,1,81.57,1,VIP Loyalists
13007,579,1,175.25,0,At-Risk Customers
13008,322,3,612.13,0,At-Risk Customers
13009,672,1,234.0,0,At-Risk Customers
13010,373,2,330.12,0,At-Risk Customers
13011,371,1,101.1,0,At-Risk Customers
13012,8,11,2972.83,1,VIP Loyalists
13013,0,29,12625.77,1,VIP Loyalists
13014,10,11,5381.08,1,VIP Loyalists
13015,52,11,6586.42,1,VIP Loyalists
13016,72,3,789.89,1,VIP Loyalists
13017,6,1,204.0,1,VIP Loyalists
13018,15,35,9763.16,1,VIP Loyalists
13019,378,6,1229.95,0,At-Risk Customers
13020,562,2,618.96,0,At-Risk Customers
13021,3,17,4887.24,1,VIP Loyalists
13022,429,1,65.3,0,At-Risk Customers
13023,63,3,1449.03,1,VIP Loyalists
13024,470,2,555.87,0,At-Risk Customers
13025,731,1,323.39,0,At-Risk Customers
13026,0,9,1733.08,1,VIP Loyalists
13027,113,19,17335.2,1,VIP Loyalists
13028,22,2,661.3199999999999,1,VIP Loyalists
13029,30,5,1927.3,1,VIP Loyalists
13030,10,2,1227.22,1,VIP Loyalists
13031,406,5,3419.27,0,At-Risk Customers
13032,51,9,2843.55,1,VIP Loyalists
13033,356,2,220.55,0,At-Risk Customers
13034,54,3,922.68,1,VIP Loyalists
13035,73,3,1364.2,1,VIP Loyalists
13036,684,1,307.1,0,At-Risk Customers
13037,137,12,3914.95,1,VIP Loyalists
13038,79,3,908.46,1,VIP Loyalists
13039,583,4,1010.73,0,At-Risk Customers
13040,8,2,676.99,1,VIP Loyalists
13041,450,4,799.13,0,At-Risk Customers
13042,597,3,1556.54,0,At-Risk Customers
13043,272,1,516.42,0,At-Risk Customers
13044,290,11,4853.9,0,At-Risk Customers
13045,98,3,808.92,1,VIP Loyalists
13046,30,3,949.25,1,VIP Loyalists
13047,31,24,8795.16,1,VIP Loyalists
13048,13,9,4084.21,1,VIP Loyalists
13049,63,4,1408.24,1,VIP Loyalists
13050,14,35,12344.53,1,VIP Loyalists
13051,578,2,155.8,0,At-Risk Customers
13052,211,7,3168.53,1,VIP Loyalists
13053,621,1,127.65,0,At-Risk Customers
13055,77,4,2321.11,1,VIP Loyalists
13056,550,1,209.48,0,At-Risk Customers
13057,529,3,722.09,0,At-Risk Customers
13058,24,3,271.40000000000003,1,VIP Loyalists
13059,249,10,2303.17,1,VIP Loyalists
13060,253,1,307.53,0,At-Risk Customers
13061,71,1,248.61,1,VIP Loyalists
13062,190,1,346.98,1,VIP Loyalists
13063,480,1,188.4,0,At-Risk Customers
13064,12,6,1680.74,1,VIP Loyalists
13065,372,5,1260.91,0,At-Risk Customers
13066,23,2,470.8,1,VIP Loyalists
13067,81,3,508.51,1,VIP Loyalists
13068,9,2,344.0,1,VIP Loyalists
13069,0,38,9683.13,1,VIP Loyalists
13070,191,4,751.7,1,VIP Loyalists
13071,611,1,129.22,0,At-Risk Customers
13072,266,1,177.15,0,At-Risk Customers
13073,410,2,418.08,0,At-Risk Customers
13074,510,4,1378.74,0,At-Risk Customers
13075,129,1,919.61,1,VIP Loyalists
13076,457,1,135.4,0,At-Risk Customers
13077,0,11,3064.67,1,VIP Loyalists
13078,2,57,29532.45,1,VIP Loyalists
13079,3,6,419.18,1,VIP Loyalists
13080,178,4,280.73,1,VIP Loyalists
13081,11,28,59205.15,1,VIP Loyalists
13082,125,21,7335.75,1,VIP Loyalists
13083,3,3,395.43,1,VIP Loyalists
13084,491,1,122.4,0,At-Risk Customers
13085,157,8,2433.28,1,VIP Loyalists
13086,382,1,439.33,0,At-Risk Customers
13087,725,1,313.64,0,At-Risk Customers
13088,416,1,236.11,0,At-Risk Customers
13089,2,203,116737.86,2,Regular Customers
13090,8,24,14103.09,1,VIP Loyalists
13091,27,3,2321.82,1,VIP Loyalists
13092,70,12,2140.28,1,VIP Loyalists
13093,275,55,54943.65,2,Regular Customers
13094,20,13,2433.1200000000003,1,VIP Loyalists
13095,70,1,74.39999999999999,1,VIP Loyalists
13096,393,1,419.7000000000001,0,At-Risk Customers
13097,32,28,13389.22,1,VIP Loyalists
13098,0,28,28882.44,1,VIP Loyalists
13099,98,1,207.36,1,VIP Loyalists
13101,233,4,695.4,1,VIP Loyalists
13102,0,37,11696.92,1,VIP Loyalists
13103,39,3,709.64,1,VIP Loyalists
13104,2,9,1709.1,1,VIP Loyalists
13105,435,1,72.0,0,At-Risk Customers
13106,132,2,603.46,1,VIP Loyalists
13107,43,9,5253.07,1,VIP Loyalists
13108,372,2,1098.52,0,At-Risk Customers
13109,59,3,1134.03,1,VIP Loyalists
13110,30,12,2957.4700000000003,1,VIP Loyalists
13111,718,1,321.88000000000005,0,At-Risk Customers
13112,540,1,20.6,0,At-Risk Customers
13113,0,37,18625.73,1,VIP Loyalists
13114,730,1,234.38,0,At-Risk Customers
13115,11,10,5494.7,1,VIP Loyalists
13116,137,1,501.14,1,VIP Loyalists
13117,21,18,2643.81,1,VIP Loyalists
13118,19,9,2415.41,1,VIP Loyalists
13119,668,1,134.9,0,At-Risk Customers
13120,238,1,30.6,1,VIP Loyalists
13121,268,1,283.73,0,At-Risk Customers
13122,93,2,922.39,1,VIP Loyalists
13123,472,2,506.75,0,At-Risk Customers
13124,89,4,4782.45,1,VIP Loyalists
13125,523,1,158.57,0,At-Risk Customers
13126,4,13,3998.25,1,VIP Loyalists
13127,77,1,259.17,1,VIP Loyalists
13128,630,1,263.5,0,At-Risk Customers
13129,451,2,233.25,0,At-Risk Customers
13130,93,1,64.0,1,VIP Loyalists
13131,22,7,3313.77,1,VIP Loyalists
13132,261,1,77.3,0,At-Risk Customers
13133,273,3,200.45,0,At-Risk Customers
13134,85,6,2475.23,1,VIP Loyalists
13135,196,2,3371.45,1,VIP Loyalists
13136,55,13,6274.56,1,VIP Loyalists
13137,10,16,7712.7,1,VIP Loyalists
13138,21,7,1467.24,1,VIP Loyalists
13139,15,8,8202.98,1,VIP Loyalists
13140,107,5,1215.68,1,VIP Loyalists
13141,84,17,7668.58,1,VIP Loyalists
13142,18,1,307.09,1,VIP Loyalists
13143,584,1,405.1,0,At-Risk Customers
13144,332,2,135.35,0,At-Risk Customers
13145,39,7,1423.52,1,VIP Loyalists
13146,25,1,228.91,1,VIP Loyalists
13147,9,4,712.8000000000001,1,VIP Loyalists
13148,28,26,8621.81,1,VIP Loyalists
13149,13,4,1676.06,1,VIP Loyalists
13150,483,3,449.97,0,At-Risk Customers
13151,295,3,2580.74,0,At-Risk Customers
13152,416,7,2146.38,0,At-Risk Customers
13153,5,1,486.22,1,VIP Loyalists
13154,398,3,1624.84,0,At-Risk Customers
13155,32,6,1750.18,1,VIP Loyalists
13156,384,3,1586.54,0,At-Risk Customers
13157,48,9,5687.36,1,VIP Loyalists
13158,94,5,1508.18,1,VIP Loyalists
13159,8,4,1437.85,1,VIP Loyalists
13160,21,1,91.8,1,VIP Loyalists
13161,312,2,478.88,0,At-Risk Customers
13162,121,16,9275.49,1,VIP Loyalists
13163,609,1,17.65,0,At-Risk Customers
13164,568,2,372.2,0,At-Risk Customers
13165,45,3,1451.16,1,VIP Loyalists
13166,282,2,884.18,0,At-Risk Customers
13167,18,5,1125.15,1,VIP Loyalists
13168,35,5,1875.31,1,VIP Loyalists
13169,63,3,840.08,1,VIP Loyalists
13170,26,1,116.01,1,VIP Loyalists
13171,21,3,468.41,1,VIP Loyalists
13172,399,1,69.6,0,At-Risk Customers
13173,3,11,2639.35,1,VIP Loyalists
13174,15,12,9494.84,1,VIP Loyalists
13175,581,2,831.45,0,At-Risk Customers
13176,45,1,492.84,1,VIP Loyalists
13177,64,2,512.2,1,VIP Loyalists
13178,25,21,14059.19,1,VIP Loyalists
13179,618,1,572.3100000000001,0,At-Risk Customers
13180,606,1,86.10000000000001,0,At-Risk Customers
13181,380,1,359.69,0,At-Risk Customers
13182,44,1,121.18,1,VIP Loyalists
13183,7,15,7036.18,1,VIP Loyalists
13184,14,10,1701.29,1,VIP Loyalists
13185,267,1,71.4,0,At-Risk Customers
13186,39,3,1575.89,1,VIP Loyalists
13187,336,4,367.01,0,At-Risk Customers
13188,10,1,114.6,1,VIP Loyalists
13189,18,2,260.68,1,VIP Loyalists
13190,543,3,570.66,0,At-Risk Customers
13191,657,1,164.69,0,At-Risk Customers
13192,94,6,2558.58,1,VIP Loyalists
13193,60,1,117.88,1,VIP Loyalists
13194,135,2,472.78,1,VIP Loyalists
13195,413,1,172.38,0,At-Risk Customers
13196,10,7,3068.84,1,VIP Loyalists
13197,609,1,373.0100000000001,0,At-Risk Customers
13198,9,8,4974.2300000000005,1,VIP Loyalists
13199,3,67,16432.89,1,VIP Loyalists
13200,18,4,870.09,1,VIP Loyalists
13201,501,4,1240.61,0,At-Risk Customers
13202,393,7,1580.3,0,At-Risk Customers
13203,9,10,2648.25,1,VIP Loyalists
13204,730,1,966.66,0,At-Risk Customers
13205,442,1,2803.2,0,At-Risk Customers
13206,399,13,8377.32,0,At-Risk Customers
13207,14,4,535.86,1,VIP Loyalists
13208,58,9,1988.5,1,VIP Loyalists
13209,29,13,8509.51,1,VIP Loyalists
13210,93,1,353.48,1,VIP Loyalists
13211,9,10,2729.32,1,VIP Loyalists
13212,19,3,788.08,1,VIP Loyalists
13213,56,11,3851.52,1,VIP Loyalists
13214,417,7,3264.23,0,At-Risk Customers
13215,401,1,81.6,0,At-Risk Customers
13216,267,1,333.74,0,At-Risk Customers
13217,121,4,666.48,1,VIP Loyalists
13218,126,1,62.63999999999999,1,VIP Loyalists
13219,617,1,76.23,0,At-Risk Customers
13220,77,5,1336.09,1,VIP Loyalists
13221,239,2,847.41,1,VIP Loyalists
13222,576,1,88.5,0,At-Risk Customers
13223,199,6,969.12,1,VIP Loyalists
13224,59,2,2155.95,1,VIP Loyalists
13225,2,16,16260.07,1,VIP Loyalists
13226,272,2,312.46,0,At-Risk Customers
13227,201,1,257.7,1,VIP Loyalists
13228,80,1,358.0,1,VIP Loyalists
13229,225,1,160.95,1,VIP Loyalists
13230,3,30,6360.78,1,VIP Loyalists
13232,12,7,1357.6,1,VIP Loyalists
13233,73,4,1176.46,1,VIP Loyalists
13234,672,2,356.95,0,At-Risk Customers
13235,211,1,1031.07,1,VIP Loyalists
13236,24,2,744.85,1,VIP Loyalists
13237,387,1,643.0,0,At-Risk Customers
13238,16,6,1006.63,1,VIP Loyalists
13239,261,5,1594.69,1,VIP Loyalists
13240,95,8,1738.52,1,VIP Loyalists
13241,411,1,115.58,0,At-Risk Customers
13242,111,7,699.4,1,VIP Loyalists
13243,202,5,1278.04,1,VIP Loyalists
13244,92,1,121.74,1,VIP Loyalists
13245,50,2,989.22,1,VIP Loyalists
13246,17,11,3387.43,1,VIP Loyalists
13247,17,4,501.12,1,VIP Loyalists
13248,124,2,465.68,1,VIP Loyalists
13249,91,9,1608.93,1,VIP Loyalists
13250,460,2,256.04,0,At-Risk Customers
13251,401,1,252.68,0,At-Risk Customers
13252,393,2,399.3,0,At-Risk Customers
13253,156,4,2951.11,1,VIP Loyalists
13254,375,1,51.41,0,At-Risk Customers
13255,8,3,904.46,1,VIP Loyalists
13257,435,1,149.75,0,At-Risk Customers
13258,11,5,1035.18,1,VIP Loyalists
13259,61,9,1433.38,1,VIP Loyalists
13260,60,1,557.62,1,VIP Loyalists
13261,268,2,944.1,0,At-Risk Customers
13262,262,3,573.45,0,At-Risk Customers
13263,0,39,8704.69,1,VIP Loyalists
13264,442,1,722.5600000000001,0,At-Risk Customers
13265,52,5,2107.66,1,VIP Loyalists
13266,10,19,6135.04,1,VIP Loyalists
13267,2,36,9758.26,1,VIP Loyalists
13268,17,11,3214.69,1,VIP Loyalists
13269,0,28,8891.7,1,VIP Loyalists
13270,365,1,1180.0,0,At-Risk Customers
13271,36,1,217.38,1,VIP Loyalists
13272,30,2,276.56,1,VIP Loyalists
13273,112,1,138.98,1,VIP Loyalists
13274,408,1,360.85,0,At-Risk Customers
13275,383,2,241.66,0,At-Risk Customers
13276,63,5,1939.26,1,VIP Loyalists
13277,15,7,523.3,1,VIP Loyalists
13278,40,4,1435.85,1,VIP Loyalists
13279,77,1,137.75,1,VIP Loyalists
13280,121,7,2322.63,1,VIP Loyalists
13281,438,1,350.85,0,At-Risk Customers
13282,17,4,1313.19,1,VIP Loyalists
13283,59,4,373.36,1,VIP Loyalists
13284,330,1,201.19,0,At-Risk Customers
13285,22,6,3364.59,1,VIP Loyalists
13286,599,1,734.91,0,At-Risk Customers
13287,602,3,781.59,0,At-Risk Customers
13288,442,5,927.61,0,At-Risk Customers
13289,723,1,307.95,0,At-Risk Customers
13290,437,1,208.63,0,At-Risk Customers
13291,155,11,3320.84,1,VIP Loyalists
13292,38,5,994.51,1,VIP Loyalists
13293,391,6,1192.94,0,At-Risk Customers
13294,189,3,1689.53,1,VIP Loyalists
13295,359,4,1101.97,0,At-Risk Customers
13296,136,6,792.51,1,VIP Loyalists
13297,7,7,4368.62,1,VIP Loyalists
13298,0,1,360.0,1,VIP Loyalists
13299,267,3,1218.7,0,At-Risk Customers
13300,168,3,1285.51,1,VIP Loyalists
13301,103,4,618.09,1,VIP Loyalists
13302,154,2,159.2,1,VIP Loyalists
13303,399,1,61.72,0,At-Risk Customers
13304,350,4,1217.99,0,At-Risk Customers
13305,3,16,3754.71,1,VIP Loyalists
13306,429,1,53.65,0,At-Risk Customers
13307,119,3,273.34,1,VIP Loyalists
13308,22,4,1670.37,1,VIP Loyalists
13309,6,6,1706.37,1,VIP Loyalists
13310,27,5,1541.2,1,VIP Loyalists
13311,3,2,598.57,1,VIP Loyalists
13312,450,1,124.75,0,At-Risk Customers
13313,21,12,3445.32,1,VIP Loyalists
13314,1,3,775.94,1,VIP Loyalists
13315,688,1,310.26,0,At-Risk Customers
13316,36,10,13191.57,1,VIP Loyalists
13317,65,19,6486.091,1,VIP Loyalists
13318,0,3,640.76,1,VIP Loyalists
13319,4,58,22082.5,1,VIP Loyalists
13320,77,6,2228.1,1,VIP Loyalists
13321,71,2,567.36,1,VIP Loyalists
13322,16,1,199.48,1,VIP Loyalists
13323,2,5,787.85,1,VIP Loyalists
13324,35,18,10513.47,1,VIP Loyalists
13325,81,1,675.3,1,VIP Loyalists
13326,431,1,281.76,0,At-Risk Customers
13327,38,20,9879.48,1,VIP Loyalists
13328,315,1,1308.48,0,At-Risk Customers
13329,31,8,5112.97,1,VIP Loyalists
13330,92,6,2806.18,1,VIP Loyalists
13331,401,1,262.4,0,At-Risk Customers
13332,13,1,350.9,1,VIP Loyalists
13333,410,3,1015.74,0,At-Risk Customers
13334,81,5,6263.75,1,VIP Loyalists
13336,76,1,795.12,1,VIP Loyalists
13337,545,1,1575.26,0,At-Risk Customers
13338,157,4,2445.62,1,VIP Loyalists
13339,200,1,860.12,1,VIP Loyalists
13340,44,12,22100.56,1,VIP Loyalists
13341,260,1,775.85,0,At-Risk Customers
13343,177,1,353.43,1,VIP Loyalists
13344,67,3,2543.72,1,VIP Loyalists
13345,287,1,389.5,0,At-Risk Customers
13346,462,6,299.4,0,At-Risk Customers
13347,69,1,341.36,1,VIP Loyalists
13348,63,1,233.76,1,VIP Loyalists
13349,10,1,247.32,1,VIP Loyalists
13350,15,2,979.12,1,VIP Loyalists
13351,65,1,373.94,1,VIP Loyalists
13352,59,1,397.98,1,VIP Loyalists
13354,70,1,743.53,1,VIP Loyalists
13355,121,1,674.7,1,VIP Loyalists
13356,79,1,768.24,1,VIP Loyalists
13357,256,5,3838.36,1,VIP Loyalists
13358,268,1,439.03,0,At-Risk Customers
13359,63,2,1043.31,1,VIP Loyalists
13360,431,4,1553.65,0,At-Risk Customers
13361,471,2,1450.5,0,At-Risk Customers
13362,8,7,5394.07,1,VIP Loyalists
13363,17,3,1723.86,1,VIP Loyalists
13364,70,1,134.95999999999998,1,VIP Loyalists
13365,33,2,2225.37,1,VIP Loyalists
13366,49,1,56.16,1,VIP Loyalists
13367,431,1,510.2000000000001,0,At-Risk Customers
13368,256,4,1121.5,1,VIP Loyalists
13369,365,1,616.5600000000001,0,At-Risk Customers
13370,371,1,1509.74,0,At-Risk Customers
13371,504,2,2297.66,0,At-Risk Customers
13372,89,1,378.64,1,VIP Loyalists
13373,60,6,7587.19,1,VIP Loyalists
13374,414,2,422.8,0,At-Risk Customers
13375,88,2,1792.23,1,VIP Loyalists
13376,98,3,1019.76,1,VIP Loyalists
13377,396,2,1552.88,0,At-Risk Customers
13379,25,3,572.56,1,VIP Loyalists
13380,432,1,62.4,0,At-Risk Customers
13381,31,12,8224.37,1,VIP Loyalists
13382,280,5,1387.58,0,At-Risk Customers
13383,543,1,305.28000000000003,0,At-Risk Customers
13384,30,11,6680.83,1,VIP Loyalists
13385,329,1,534.57,0,At-Risk Customers
13386,413,2,835.46,0,At-Risk Customers
13387,416,1,189.44,0,At-Risk Customers
13388,130,3,1185.65,1,VIP Loyalists
13389,10,3,797.96,1,VIP Loyalists
13390,74,1,544.08,1,VIP Loyalists
13391,203,1,59.8,1,VIP Loyalists
13392,676,1,91.14,0,At-Risk Customers
13393,583,4,1131.45,0,At-Risk Customers
13394,1,19,6621.7,1,VIP Loyalists
13395,184,3,1180.23,1,VIP Loyalists
13396,28,2,1360.99,1,VIP Loyalists
13397,72,10,3191.87,1,VIP Loyalists
13398,191,2,670.34,1,VIP Loyalists
13399,463,3,275.4,0,At-Risk Customers
13400,582,1,310.83,0,At-Risk Customers
13402,126,4,1535.13,1,VIP Loyalists
13403,17,3,229.5,1,VIP Loyalists
13404,0,2,252.49,1,VIP Loyalists
13405,73,6,1213.811,1,VIP Loyalists
13406,426,2,568.92,0,At-Risk Customers
13407,578,3,2244.7,0,At-Risk Customers
13408,1,106,51733.462,2,Regular Customers
13410,23,9,2201.96,1,VIP Loyalists
13411,106,1,213.55,1,VIP Loyalists
13412,619,1,487.35,0,At-Risk Customers
13413,639,6,429.44,0,At-Risk Customers
13414,133,6,2494.14,1,VIP Loyalists
13415,472,4,800.67,0,At-Risk Customers
13416,43,3,940.8,1,VIP Loyalists
13417,4,6,1669.49,1,VIP Loyalists
13418,11,31,12233.6,1,VIP Loyalists
13419,63,1,221.06,1,VIP Loyalists
13420,149,2,159.85,1,VIP Loyalists
13421,39,8,4103.12,1,VIP Loyalists
13422,63,1,2626.3,1,VIP Loyalists
13423,428,1,217.03,0,At-Risk Customers
13424,449,1,572.77,0,At-Risk Customers
13425,107,5,3403.63,1,VIP Loyalists
13426,0,22,8167.38,1,VIP Loyalists
13427,18,6,1006.53,1,VIP Loyalists
13428,9,3,499.98,1,VIP Loyalists
13429,10,4,1006.8,1,VIP Loyalists
13430,18,2,679.45,1,VIP Loyalists
13431,66,8,3316.24,1,VIP Loyalists
13432,570,2,439.1,0,At-Risk Customers
13433,500,4,658.3199999999999,0,At-Risk Customers
13434,73,5,1666.86,1,VIP Loyalists
13435,4,9,4475.2300000000005,1,VIP Loyalists
13436,1,1,196.89,1,VIP Loyalists
13437,13,7,3408.06,1,VIP Loyalists
13438,546,1,46.5,0,At-Risk Customers
13439,254,3,986.61,1,VIP Loyalists
13440,422,7,1295.25,0,At-Risk Customers
13441,91,2,720.9,1,VIP Loyalists
13442,666,3,419.87,0,At-Risk Customers
13443,448,6,1280.16,0,At-Risk Customers
13444,373,2,631.6800000000001,0,At-Risk Customers
13445,625,1,241.9,0,At-Risk Customers
13446,429,11,3881.89,0,At-Risk Customers
13447,22,3,1129.14,1,VIP Loyalists
13448,16,13,9240.87,1,VIP Loyalists
13449,23,1,291.88,1,VIP Loyalists
13450,26,13,4120.04,1,VIP Loyalists
13451,25,11,7190.92,1,VIP Loyalists
13452,258,3,729.8,0,At-Risk Customers
13453,165,3,781.6899999999999,1,VIP Loyalists
13454,640,1,219.87,0,At-Risk Customers
13455,24,6,2905.93,1,VIP Loyalists
13456,17,6,1766.72,1,VIP Loyalists
13457,688,2,148.22,0,At-Risk Customers
13458,6,16,11959.27,1,VIP Loyalists
13459,624,2,1160.41,0,At-Risk Customers
13460,28,2,183.44,1,VIP Loyalists
13461,38,6,4160.0,1,VIP Loyalists
13462,252,5,1153.85,1,VIP Loyalists
13464,57,6,3097.64,1,VIP Loyalists
13465,445,2,931.12,0,At-Risk Customers
13466,183,5,1013.35,1,VIP Loyalists
13467,10,2,1083.71,1,VIP Loyalists
13468,1,72,13390.51,1,VIP Loyalists
13469,652,1,82.4,0,At-Risk Customers
13470,98,2,165.0,1,VIP Loyalists
13471,0,4,2531.58,1,VIP Loyalists
13472,463,2,592.24,0,At-Risk Customers
13473,60,8,2657.76,1,VIP Loyalists
13474,235,3,663.79,1,VIP Loyalists
13475,190,4,1431.78,1,VIP Loyalists
13476,178,5,2061.4700000000003,1,VIP Loyalists
13477,37,11,2834.17,1,VIP Loyalists
13478,468,5,2215.78,0,At-Risk Customers
13479,200,4,851.37,1,VIP Loyalists
13480,416,2,627.82,0,At-Risk Customers
13481,45,11,3830.84,1,VIP Loyalists
13482,231,2,336.09,1,VIP Loyalists
13483,65,1,140.34,1,VIP Loyalists
13484,240,3,790.72,1,VIP Loyalists
13485,232,11,3019.2200000000003,1,VIP Loyalists
13486,77,3,1122.41,1,VIP Loyalists
13487,57,5,846.87,1,VIP Loyalists
13488,16,23,15587.88,1,VIP Loyalists
13489,104,4,449.52,1,VIP Loyalists
13490,653,1,154.25,0,At-Risk Customers
13491,51,27,4566.56,1,VIP Loyalists
13492,135,3,1269.84,1,VIP Loyalists
13493,274,2,618.63,0,At-Risk Customers
13494,311,1,316.26000000000005,0,At-Risk Customers
13495,7,10,5374.26,1,VIP Loyalists
13496,10,2,653.33,1,VIP Loyalists
13497,282,6,1320.33,0,At-Risk Customers
13498,729,1,327.38,0,At-Risk Customers
13499,17,5,1159.11,1,VIP Loyalists
13500,22,4,1466.3,1,VIP Loyalists
13501,287,3,2885.11,0,At-Risk Customers
13502,16,5,780.5,1,VIP Loyalists
13503,70,6,1905.39,1,VIP Loyalists
13504,63,1,295.93,1,VIP Loyalists
13505,72,4,4393.63,1,VIP Loyalists
13506,315,5,1639.2,0,At-Risk Customers
13507,2,4,2479.16,1,VIP Loyalists
13508,243,2,287.05,1,VIP Loyalists
13509,8,8,1114.72,1,VIP Loyalists
13510,0,11,4558.29,1,VIP Loyalists
13511,676,1,282.76,0,At-Risk Customers
13512,260,4,713.39,1,VIP Loyalists
13513,126,3,824.59,1,VIP Loyalists
13514,73,4,815.9000000000001,1,VIP Loyalists
13515,72,6,1265.82,1,VIP Loyalists
13516,20,4,1685.26,1,VIP Loyalists
13517,59,3,2128.42,1,VIP Loyalists
13518,85,1,659.4399999999999,1,VIP Loyalists
13519,77,2,343.21,1,VIP Loyalists
13520,58,11,6909.4,1,VIP Loyalists
13521,0,3,1093.65,1,VIP Loyalists
13522,29,1,125.8,1,VIP Loyalists
13523,32,6,5101.52,1,VIP Loyalists
13524,40,5,680.1800000000001,1,VIP Loyalists
13525,14,2,628.78,1,VIP Loyalists
13526,737,2,1182.0,0,At-Risk Customers
13527,33,12,4683.74,1,VIP Loyalists
13529,78,2,307.76,1,VIP Loyalists
13530,633,1,402.98,0,At-Risk Customers
13531,204,6,1738.52,1,VIP Loyalists
13532,33,1,210.31,1,VIP Loyalists
13533,182,3,270.79,1,VIP Loyalists
13534,1,35,7720.9,1,VIP Loyalists
13535,402,1,89.5,0,At-Risk Customers
13536,0,7,3448.29,1,VIP Loyalists
13537,425,2,717.85,0,At-Risk Customers
13538,42,12,3112.73,1,VIP Loyalists
13539,85,7,1569.36,1,VIP Loyalists
13540,466,3,632.39,0,At-Risk Customers
13541,426,2,785.25,0,At-Risk Customers
13542,376,17,4006.17,0,At-Risk Customers
13543,633,2,1439.61,0,At-Risk Customers
13544,39,6,829.0,1,VIP Loyalists
13545,390,2,374.64,0,At-Risk Customers
13546,11,5,1092.14,1,VIP Loyalists
13547,407,1,175.53,0,At-Risk Customers
13548,95,3,908.99,1,VIP Loyalists
13549,25,8,1005.8,1,VIP Loyalists
13550,382,1,349.51,0,At-Risk Customers
13551,318,2,244.2,0,At-Risk Customers
13552,65,22,6978.92,1,VIP Loyalists
13553,674,1,517.8,0,At-Risk Customers
13554,379,7,1638.28,0,At-Risk Customers
13555,73,13,8999.19,1,VIP Loyalists
13556,428,2,200.82,0,At-Risk Customers
13557,27,13,3032.26,1,VIP Loyalists
13558,5,4,605.06,1,VIP Loyalists
13559,512,2,990.0,0,At-Risk Customers
13560,6,1,174.37,1,VIP Loyalists
13561,215,11,1820.72,1,VIP Loyalists
13562,81,8,4838.18,1,VIP Loyalists
13563,83,2,777.53,1,VIP Loyalists
13564,143,37,17249.55,1,VIP Loyalists
13565,18,3,414.8,1,VIP Loyalists
13566,40,5,1708.12,1,VIP Loyalists
13567,427,4,1083.69,0,At-Risk Customers
13568,172,1,192.85,1,VIP Loyalists
13569,16,4,893.78,1,VIP Loyalists
13570,242,1,239.49,1,VIP Loyalists
13571,12,26,4546.54,1,VIP Loyalists
13572,205,1,1384.25,1,VIP Loyalists
13573,49,6,916.47,1,VIP Loyalists
13574,410,1,421.25,0,At-Risk Customers
13575,22,5,732.0699999999999,1,VIP Loyalists
13576,9,28,11551.74,1,VIP Loyalists
13577,24,11,3489.28,1,VIP Loyalists
13578,408,1,147.66,0,At-Risk Customers
13579,14,5,1539.04,1,VIP Loyalists
13580,405,1,107.75,0,At-Risk Customers
13581,308,2,280.53000000000003,0,At-Risk Customers
13582,389,2,241.68,0,At-Risk Customers
13583,155,2,1445.031,1,VIP Loyalists
13584,306,3,392.45,0,At-Risk Customers
13585,530,3,684.54,0,At-Risk Customers
13586,540,1,131.53,0,At-Risk Customers
